pm4cnc,pm4cnt,pm25raw,dt_time,pm2.5cnc,temp,rh,o3op1,o3op2,no2op1,no2op2,pm10cnc,PM10,pres,altd,pm1cnc,pm0.3cnt,pm0.5cnt,pm1cnt,pm2.5cnt,pm5cnt,pm10cnt,lat,lon,no,nox,nh3,co,co2,benzene,deviceid,aqi
0,0,0,12-11-21 12:26,128.5,30,44,0,0,0,0,156,0,98698,220,70,17489.5,5305,1535.5,186,47.5,37.5,28.52361578,77.1967847,0,0,0,0,0,0,3123708,306.5384615
0,0,0,12-11-21 12:26,127.5,30,44,0,0,0,0,161.5,0,98697.5,220,72,17638.5,5322,1562.5,190,63.5,32,28.52361493,77.19678299,0,0,0,0,0,0,3123708,305.7692308
0,0,0,12-11-21 12:27,128,30,44,0,0,0,0,153.5,0,98696.5,220,72.5,17691.5,5346.5,1547,166,49.5,23,28.52361407,77.19677869,0,0,0,0,0,0,3123708,306.1538462
0,0,0,12-11-21 12:27,121,30,44,0,0,0,0,143,0,98697,220,69.5,16928,5110,1402,163.5,41.5,20,28.52361321,77.19677611,0,0,0,0,0,0,3123708,300.7692308
0,0,0,12-11-21 12:28,125.5,30,44,0,0,0,0,158.5,0,98697,220,69,17195.5,5234.5,1523,198.5,59,34,28.52361493,77.19677353,0,0,0,0,0,0,3123708,304.2307692
0,0,0,12-11-21 12:28,131,30,44,0,0,0,0,162,0,98696.5,220,70,17440,5283,1569.5,193,61.5,36,28.52361493,77.19677095,0,0,0,0,0,0,3123708,308.4615385
0,0,0,12-11-21 12:29,129.5,30,44,0,0,0,0,159,0,98695,220.5,72.5,17950.5,5404,1573,181.5,53,29.5,28.52361578,77.19677009,0,0,0,0,0,0,3123708,307.3076923
0,0,0,12-11-21 12:29,129,30,44,0,0,0,0,152.5,0,98694.5,221,73,17884.5,5378.5,1562.5,159,44.5,20,28.52361407,77.1967678,0,0,0,0,0,0,3123708,306.9230769
0,0,0,12-11-21 12:30,130.5,30,44,0,0,0,0,159,0,98693.5,221,72,17974.5,5400,1578.5,178.5,53,32.5,28.52361407,77.19676637,0,0,0,0,0,0,3123708,308.0769231
0,0,0,12-11-21 12:30,128.5,30,44,0,0,0,0,157,0,98691.5,221,70.5,17631.5,5318,1544.5,175.5,54,29.5,28.52361407,77.19676465,0,0,0,0,0,0,3123708,306.5384615
0,0,0,12-11-21 12:31,131.5,30,44,0,0,0,0,162.5,0,98689.5,221,71,17701.5,5343,1594.5,209,59,30.5,28.52361407,77.19676379,0,0,0,0,0,0,3123708,308.8461538
0,0,0,12-11-21 12:31,138,30,44,0,0,0,0,170.5,0,98689.5,221,74.5,18682.5,5632,1667.5,206.5,61,36.5,28.52361407,77.19676293,0,0,0,0,0,0,3123708,313.8461538
0,0,0,12-11-21 12:32,132,30,44,0,0,0,0,159,0,98686.5,221,73,18094,5448.5,1594,178,52.5,31.5,28.52361407,77.19676207,0,0,0,0,0,0,3123708,309.2307692
0,0,0,12-11-21 12:32,132.5,30,44,0,0,0,0,159,0,98685.5,221,75,18231.5,5516.5,1574,175.5,46,29,28.52361407,77.19676293,0,0,0,0,0,0,3123708,309.6153846
0,0,0,12-11-21 12:33,139.5,30,44,0,0,0,0,175.5,0,98685,221,76,19106,5746.5,1737.5,218.5,60.5,36.5,28.52361951,77.19677955,0,0,0,0,0,0,3123708,315
0,0,0,12-11-21 12:33,141,30,44,0,0,0,0,166,0,98684.5,221.5,76,19015.5,5720.5,1660.5,205.5,41,26,28.52361321,77.19680275,0,0,0,0,0,0,3123708,316.1538462
0,0,0,12-11-21 12:34,143.5,30,44,0,0,0,0,171.5,0,98685,221,76.5,18978.5,5745.5,1738,208.5,50.5,26.5,28.52360719,77.1968059,0,0,0,0,0,0,3123708,318.0769231
0,0,0,12-11-21 12:34,143,30,44,0,0,0,0,172,0,98682,221.5,76,18885.5,5703.5,1735,209,53,30,28.5235986,77.19681192,0,0,0,0,0,0,3123708,317.6923077
0,0,0,12-11-21 12:35,138.5,30,44,0,0,0,0,172.5,0,98679.5,222,78,19047,5757.5,1646,207.5,63,42,28.52359716,77.19681192,0,0,0,0,0,0,3123708,314.2307692
0,0,0,12-11-21 12:35,140,30,44,0,0,0,0,167.5,0,98680,222,76,18762.5,5670.5,1693,199,51.5,25,28.52357052,77.19682854,0,0,0,0,0,0,3123708,315.3846154
0,0,0,12-11-21 12:36,143.5,30,44,0,0,0,0,171,0,98678,222,77,19066,5772.5,1745.5,208.5,48.5,27.5,28.52354302,77.19682223,0,0,0,0,0,0,3123708,318.0769231
0,0,0,12-11-21 12:36,138,30,44,0,0,0,0,172,0,98677,222,80,19140,5807.5,1642.5,206.5,60,34,28.52354789,77.19682051,0,0,0,0,0,0,3123708,313.8461538
0,0,0,12-11-21 12:37,142,30,44,0,0,0,0,168,0,98677,222,78,19067,5802.5,1633.5,205,40,21,28.52353729,77.19688612,0,0,0,0,0,0,3123708,316.9230769
0,0,0,12-11-21 12:37,139.5,30,44,0,0,0,0,164,0,98669,222,76.5,19253,5776.5,1692,183.5,42.5,20.5,28.52319638,77.196787,0,0,0,0,0,0,3123708,315
0,0,0,12-11-21 12:38,143,30,44,0,0,0,0,169.5,0,98668.5,223,75.5,18906.5,5745.5,1688.5,202.5,51.5,26.5,28.52255868,77.19669045,0,0,0,0,0,0,3123708,317.6923077
0,0,0,12-11-21 12:38,146.5,30,44,0,0,0,0,180.5,0,98666,223,80.5,19872.5,6032,1751,218.5,68,33.5,28.52222063,77.19774183,0,0,0,0,0,0,3123708,320.3846154
0,0,0,12-11-21 12:39,147.5,30,44,0,0,0,0,180,0,98680.5,221.5,80.5,20015,6031.5,1797.5,212.5,58,33.5,28.52156546,77.199573,0,0,0,0,0,0,3123708,321.1538462
0,0,0,12-11-21 12:39,146,30,44,0,0,0,0,178,0,98720.5,218.5,80,19737.5,5973,1747,221,59.5,28.5,28.52074555,77.20180353,0,0,0,0,0,0,3123708,320
0,0,0,12-11-21 12:40,149,30,44,0,0,0,0,185,0,98724,218,79.5,20071,6036,1821.5,237,62,42.5,28.52057481,77.20254207,0,0,0,0,0,0,3123708,322.3076923
0,0,0,12-11-21 12:40,147,30,44,0,0,0,0,191.5,0,98721.5,218,83,20420,6153.5,1739.5,244,82.5,45,28.52020411,77.20435949,0,0,0,0,0,0,3123708,320.7692308
0,0,0,12-11-21 12:41,147,30,44,0,0,0,0,173,0,98736,217,81.5,19871,6031.5,1760.5,195.5,43.5,16,28.51996805,77.20572456,0,0,0,0,0,0,3123708,320.7692308
0,0,0,12-11-21 12:41,144,30,44,0,0,0,0,171,0,98731.5,217.5,80,19462.5,5922.5,1733,188.5,50,31,28.51973056,77.20659288,0,0,0,0,0,0,3123708,318.4615385
0,0,0,12-11-21 12:42,148,30,44,0,0,0,0,185,0,98746,216,80.5,20090.5,6079,1751,236.5,70,31.5,28.51938564,77.20813271,0,0,0,0,0,0,3123708,321.5384615
0,0,0,12-11-21 12:42,146.5,30,43,0,0,0,0,178,0,98748,215.5,80,19790.5,5964.5,1782,226,53,28.5,28.518933,77.21039532,0,0,0,0,0,0,3123708,320.3846154
0,0,0,12-11-21 12:43,144.5,30,43,0,0,0,0,177.5,0,98746.5,216,81.5,20460,6133,1711,210,61.5,29.5,28.51826035,77.21343027,0,0,0,0,0,0,3123708,318.8461538
0,0,0,12-11-21 12:43,147.5,30,43,0,0,0,0,183,0,98749.5,215,80,19741.5,6025.5,1863,214,64.5,38,28.51787561,77.21611945,0,0,0,0,0,0,3123708,321.1538462
0,0,0,12-11-21 12:44,144.5,30,43,0,0,0,0,187.5,0,98746,216,79,19543.5,5955,1746,242,82,49,28.5173737,77.21853877,0,0,0,0,0,0,3123708,318.8461538
0,0,0,12-11-21 12:44,152.5,30,43,0,0,0,0,195,0,98762.5,214.5,80.5,20142,6079.5,1812.5,270.5,85,42,28.51705971,77.22010523,0,0,0,0,0,0,3123708,325
0,0,0,12-11-21 12:45,150,30,43,0,0,0,0,179,0,98760.5,215,81,20097,6055.5,1810.5,222.5,56,24,28.51705886,77.22010523,0,0,0,0,0,0,3123708,323.0769231
0,0,0,12-11-21 12:45,146.5,30,43,0,0,0,0,181,0,98760.5,215,80.5,19778.5,5991.5,1775,219.5,67,32.5,28.51696804,77.22062863,0,0,0,0,0,0,3123708,320.3846154
0,0,0,12-11-21 12:46,150.5,30,43,0,0,0,0,188.5,0,98760,215,83.5,20515,6229,1876,219.5,73,34,28.51671709,77.22189515,0,0,0,0,0,0,3123708,323.4615385
0,0,0,12-11-21 12:46,144.5,30,43,0,0,0,0,175.5,0,98758.5,215,79.5,19502.5,5885,1787,211,54.5,29,28.51622406,77.22432449,0,0,0,0,0,0,3123708,318.8461538
0,0,0,12-11-21 12:47,147.5,30,43,0,0,0,0,175,0,98744.5,216.5,79.5,19575,5915,1761,222.5,46.5,28.5,28.51574449,77.22644386,0,0,0,0,0,0,3123708,321.1538462
0,0,0,12-11-21 12:47,156.5,30,43,0,0,0,0,191,0,98750,215.5,85.5,21068,6374.5,1917.5,228.5,60,37,28.51532222,77.2284793,0,0,0,0,0,0,3123708,328.0769231
0,0,0,12-11-21 12:48,154,30,43,0,0,0,0,194,0,98751,216,83,20592.5,6224,1875.5,240,70,39,28.51506554,77.22964956,0,0,0,0,0,0,3123708,326.1538462
0,0,0,12-11-21 12:48,155,30,43,0,0,0,0,199,0,98740.5,216.5,83.5,20731,6293,1877,259,85.5,46.5,28.51467478,77.23087598,0,0,0,0,0,0,3123708,326.9230769
0,0,0,12-11-21 12:49,150.5,30,43,0,0,0,0,182.5,0,98733.5,217,83,20516,6172.5,1759,221.5,60,28,28.51457967,77.23124038,0,0,0,0,0,0,3123708,323.4615385
0,0,0,12-11-21 12:49,149,30,43,0,0,0,0,189,0,98729.5,217.5,84,20461.5,6213.5,1810,227,75,37.5,28.51450146,77.23174602,0,0,0,0,0,0,3123708,322.3076923
0,0,0,12-11-21 12:50,164.5,30,43,0,0,0,0,195.5,0,98729,217.5,90,21992,6656.5,1973.5,237.5,63,26.5,28.51442382,77.2321319,0,0,0,0,0,0,3123708,334.2307692
0,0,0,12-11-21 12:50,153,30,43,0,0,0,0,181,0,98727,218,81.5,20387,6161,1832.5,208.5,49.5,33,28.51437226,77.23232843,0,0,0,0,0,0,3123708,325.3846154
0,0,0,12-11-21 12:51,149,30,43,0,0,0,0,182.5,0,98727.5,218,82,20560,6196.5,1771.5,232.5,60.5,29.5,28.51430637,77.23255446,0,0,0,0,0,0,3123708,322.3076923
0,0,0,12-11-21 12:51,151,30,43,0,0,0,0,179,0,98724,218,82.5,20454,6183,1821.5,211,52,28,28.51425738,77.23275127,0,0,0,0,0,0,3123708,323.8461538
0,0,0,12-11-21 12:52,145,30,43,0,0,0,0,173,0,98723.5,218,79,19651,5906.5,1701,217,53.5,22,28.51424621,77.23297444,0,0,0,0,0,0,3123708,319.2307692
0,0,0,12-11-21 12:52,141.5,30,43,0,0,0,0,176.5,0,98724,218,79.5,19320,5853.5,1714,218,65.5,34.5,28.51424391,77.23316695,0,0,0,0,0,0,3123708,316.5384615
0,0,0,12-11-21 12:53,136.5,30,43,0,0,0,0,169.5,0,98722,218,75.5,18845,5708,1671.5,197,62.5,38,28.51422873,77.23341218,0,0,0,0,0,0,3123708,312.6923077
0,0,0,12-11-21 12:53,145,30,43,0,0,0,0,174.5,0,98719.5,218,76.5,19323.5,5884.5,1730,220,55,29.5,28.51414966,77.23370267,0,0,0,0,0,0,3123708,319.2307692
0,0,0,12-11-21 12:54,141.5,30,43,0,0,0,0,166.5,0,98722,218,74.5,18775.5,5659,1680.5,202.5,47.5,20.5,28.51405283,77.23398943,0,0,0,0,0,0,3123708,316.5384615
0,0,0,12-11-21 12:54,135.5,30,43,0,0,0,0,159.5,0,98721,218,74.5,18651,5632.5,1669,191,48,23,28.51400642,77.23442545,0,0,0,0,0,0,3123708,311.9230769
0,0,0,12-11-21 12:55,132.5,30,43,0,0,0,0,155,0,98713,219,74.5,18526,5580,1528.5,184.5,41.5,25.5,28.5136489,77.23583378,0,0,0,0,0,0,3123708,309.6153846
0,0,0,12-11-21 12:55,130.5,30,43,0,0,0,0,161,0,98708.5,219,73,18138,5487.5,1539,194,59.5,32,28.51351826,77.23630103,0,0,0,0,0,0,3123708,308.0769231
0,0,0,12-11-21 12:56,129,30,43,0,0,0,0,158,0,98700,219.5,73.5,17749.5,5416.5,1570,177.5,58,26,28.51333234,77.2370029,0,0,0,0,0,0,3123708,306.9230769
0,0,0,12-11-21 12:56,128,30,43,0,0,0,0,154.5,0,98695.5,220,73.5,17949,5433.5,1501,174,49,28,28.51304815,77.23822961,0,0,0,0,0,0,3123708,306.1538462
0,0,0,12-11-21 12:57,128,30,43,0,0,0,0,157,0,98695,220,72,17756,5360.5,1494.5,192,56,25.5,28.51293986,77.2388653,0,0,0,0,0,0,3123708,306.1538462
0,0,0,12-11-21 12:57,125,30,43,0,0,0,0,150,0,98681.5,221,70,17255.5,5182.5,1483,179.5,47.5,22,28.51272558,77.23993702,0,0,0,0,0,0,3123708,303.8461538
0,0,0,12-11-21 12:58,131.5,30,43,0,0,0,0,156.5,0,98681,221.5,71.5,17855.5,5394,1567.5,185,45.5,25,28.51239383,77.24222857,0,0,0,0,0,0,3123708,308.8461538
0,0,0,12-11-21 12:58,127.5,30,43,0,0,0,0,156.5,0,98674,221.5,71.5,17846.5,5355.5,1527,186.5,54.5,31,28.51231448,77.24396778,0,0,0,0,0,0,3123708,305.7692308
0,0,0,12-11-21 12:59,128,30,43,0,0,0,0,161,0,98668.5,222.5,73,17887,5399,1564,183,58.5,38.5,28.51225117,77.24548869,0,0,0,0,0,0,3123708,306.1538462
0,0,0,12-11-21 12:59,134.5,30,43,0,0,0,0,163.5,0,98654.5,223.5,73,18189,5511.5,1602.5,192,52.5,26,28.51217238,77.24723364,0,0,0,0,0,0,3123708,311.1538462
0,0,0,12-11-21 13:00,136,30,43,0,0,0,0,163.5,0,98648,224,75,18544,5608.5,1610.5,194,55,25,28.51210306,77.24865199,0,0,0,0,0,0,3123708,312.3076923
0,0,0,12-11-21 13:00,135.5,30,43,0,0,0,0,162.5,0,98647,224.5,76.5,18823.5,5669.5,1576,183,50,28.5,28.51206868,77.2494994,0,0,0,0,0,0,3123708,311.9230769
0,0,0,12-11-21 13:01,140.5,30,43,0,0,0,0,179,0,98659.5,223,77,19195.5,5777,1691,239,73,33.5,28.51202141,77.25123775,0,0,0,0,0,0,3123708,315.7692308
0,0,0,12-11-21 13:01,147,30,43,0,0,0,0,174,0,98648,223.5,76,19131.5,5790.5,1750,221.5,51.5,30,28.51305789,77.2520462,0,0,0,0,0,0,3123708,320.7692308
0,0,0,12-11-21 13:02,133,30,43,0,0,0,0,162,0,98626,225.5,76,18797.5,5701.5,1602.5,170.5,52.5,29,28.51483893,77.25262517,0,0,0,0,0,0,3123708,310
0,0,0,12-11-21 13:02,140,30,43,0,0,0,0,178,0,98605,227.5,76.5,19164,5824.5,1741.5,217.5,72.5,37,28.51608397,77.25309385,0,0,0,0,0,0,3123708,315.3846154
0,0,0,12-11-21 13:03,138,30,43,0,0,0,0,165,0,98621,226.5,75,18775.5,5665.5,1603.5,198.5,51.5,26,28.5176172,77.25363845,0,0,0,0,0,0,3123708,313.8461538
0,0,0,12-11-21 13:03,129.5,30,43,0,0,0,0,154,0,98630.5,225.5,74,18332,5516,1534.5,156,45,17.5,28.51910632,77.25418963,0,0,0,0,0,0,3123708,307.3076923
0,0,0,12-11-21 13:04,135.5,30,43,0,0,0,0,167.5,0,98647.5,224.5,74,18801.5,5632,1664,191.5,57,37,28.52049402,77.254701,0,0,0,0,0,0,3123708,311.9230769
0,0,0,12-11-21 13:04,132.5,30,43,0,0,0,0,164,0,98671.5,222,73,17837,5366.5,1562.5,209,57.5,29,28.52174135,77.25518285,0,0,0,0,0,0,3123708,309.6153846
0,0,0,12-11-21 13:05,129.5,30,43,0,0,0,0,162.5,0,98682.5,221.5,72,18083.5,5411,1565.5,209.5,59.5,36.5,28.52270134,77.25555614,0,0,0,0,0,0,3123708,307.3076923
0,0,0,12-11-21 13:05,133.5,31,43,0,0,0,0,163.5,0,98683,221,72.5,18301,5545.5,1580.5,204,56,30,28.52282654,77.25559939,0,0,0,0,0,0,3123708,310.3846154
0,0,0,12-11-21 13:06,134,31,43,0,0,0,0,150.5,0,98684,221,74,18058.5,5500,1612.5,172,28,10.5,28.52283055,77.25560369,0,0,0,0,0,0,3123708,310.7692308
0,0,0,12-11-21 13:06,131,31,43,0,0,0,0,157.5,0,98682,221,71.5,17637.5,5323.5,1523.5,202.5,49.5,22.5,28.52326313,77.25579449,0,0,0,0,0,0,3123708,308.4615385
0,0,0,12-11-21 13:07,125,31,43,0,0,0,0,150,0,98695.5,220.5,71,17578,5278.5,1530,161,43.5,26,28.52462047,77.25630041,0,0,0,0,0,0,3123708,303.8461538
0,0,0,12-11-21 13:07,122,31,43,0,0,0,0,148,0,98717.5,218.5,67,16909.5,5049,1437.5,175.5,48,31,28.52579904,77.25674187,0,0,0,0,0,0,3123708,301.5384615
0,0,0,12-11-21 13:08,123,31,43,0,0,0,0,155,0,98712.5,219,68,16917.5,5110.5,1422,191.5,58,36.5,28.52611388,77.25684787,0,0,0,0,0,0,3123708,302.3076923
0,0,0,12-11-21 13:08,123,31,43,0,0,0,0,146.5,0,98712.5,219,69.5,17242,5176,1444,164.5,46,23.5,28.52611875,77.25685217,0,0,0,0,0,0,3123708,302.3076923
0,0,0,12-11-21 13:09,120,31,43,0,0,0,0,148,0,98708,219,67.5,16609,4999,1375,193,47.5,27,28.52696988,77.25722545,0,0,0,0,0,0,3123708,300
0,0,0,12-11-21 13:09,122,31,43,0,0,0,0,146.5,0,98713,219,69,17036,5100.5,1404,173.5,43,22.5,28.52802871,77.25764199,0,0,0,0,0,0,3123708,301.5384615
0,0,0,12-11-21 13:10,120,31,43,0,0,0,0,148.5,0,98706.5,219,67,16900,5066.5,1452,168.5,47,29.5,28.52861713,77.25786029,0,0,0,0,0,0,3123708,300
0,0,0,12-11-21 13:10,129,31,43,0,0,0,0,147,0,98706.5,219,69.5,17048.5,5163.5,1486.5,181.5,33.5,17,28.52992061,77.25834042,0,0,0,0,0,0,3123708,306.9230769
0,0,0,12-11-21 13:11,118.5,31,43,0,0,0,0,148,0,98706.5,219,67,16591,5005.5,1408,166,53,33.5,28.53058639,77.25858193,0,0,0,0,0,0,3123708,295
0,0,0,12-11-21 13:11,123,31,43,0,0,0,0,145.5,0,98730,217,69.5,17097.5,5185,1436.5,180.5,39,20.5,28.53175866,77.25902368,0,0,0,0,0,0,3123708,302.3076923
0,0,0,12-11-21 13:12,125.5,31,43,0,0,0,0,155,0,98734,217,70.5,17476,5214,1418,191.5,56.5,27,28.53300628,77.25953791,0,0,0,0,0,0,3123708,304.2307692
0,0,0,12-11-21 13:12,130,31,43,0,0,0,0,159,0,98732.5,217,75,18291.5,5543,1527.5,180,55.5,25,28.53372562,77.25985848,0,0,0,0,0,0,3123708,307.6923077
0,0,0,12-11-21 13:13,125,31,43,0,0,0,0,152.5,0,98726.5,217.5,71.5,17468,5257,1536.5,161,49.5,29,28.53478903,77.26024551,0,0,0,0,0,0,3123708,303.8461538
0,0,0,12-11-21 13:13,131,31,43,0,0,0,0,162,0,98730,217.5,71.5,17958,5419,1565.5,203,60,32.5,28.53579114,77.26062624,0,0,0,0,0,0,3123708,308.4615385
0,0,0,12-11-21 13:14,126,31,43,0,0,0,0,156,0,98735.5,217,71,17793.5,5337.5,1484.5,196.5,54,30,28.53678722,77.26100869,0,0,0,0,0,0,3123708,304.6153846
0,0,0,12-11-21 13:14,129.5,31,43,0,0,0,0,157,0,98731,217,71.5,17976.5,5370,1495.5,190,54,23.5,28.53760226,77.26123529,0,0,0,0,0,0,3123708,307.3076923
0,0,0,12-11-21 13:15,126.5,31,43,0,0,0,0,152.5,0,98736,217,70.5,17689,5284,1495.5,178.5,47.5,20,28.5378896,77.26126136,0,0,0,0,0,0,3123708,305
0,0,0,12-11-21 13:15,123.5,31,43,0,0,0,0,143.5,0,98723,217.5,68.5,16911.5,5086,1440,174.5,39.5,18.5,28.53814112,77.26029679,0,0,0,0,0,0,3123708,302.6923077
0,0,0,12-11-21 13:16,132.5,31,43,0,0,0,0,167,0,98725,217.5,73.5,18170,5479.5,1566,207,63.5,38.5,28.53835054,77.25960552,0,0,0,0,0,0,3123708,309.6153846
0,0,0,12-11-21 13:16,133.5,31,43,0,0,0,0,162.5,0,98729.5,217.5,73,18033,5429,1600,209.5,48.5,33,28.53917302,77.25929354,0,0,0,0,0,0,3123708,310.3846154
0,0,0,12-11-21 13:17,134,31,43,0,0,0,0,161,0,98729,217.5,75.5,18403,5588.5,1568.5,196.5,51.5,27,28.53990956,77.25863378,0,0,0,0,0,0,3123708,310.7692308
0,0,0,12-11-21 13:17,125.5,31,43,0,0,0,0,146,0,98727,217,72.5,17747.5,5364.5,1527.5,154,35.5,21,28.54007658,77.25819461,0,0,0,0,0,0,3123708,304.2307692
0,0,0,12-11-21 13:18,125.5,31,43,0,0,0,0,157.5,0,98727,218,73,17871,5408,1529.5,183,59.5,23,28.54008116,77.25811468,0,0,0,0,0,0,3123708,304.2307692
0,0,0,12-11-21 13:18,123,31,43,0,0,0,0,149,0,98724.5,218,70,17485.5,5229.5,1399,181.5,46,29,28.54010723,77.25804621,0,0,0,0,0,0,3123708,302.3076923
0,0,0,12-11-21 13:19,122.5,31,43,0,0,0,0,148,0,98725,218,69.5,17471,5231,1417.5,167,45.5,28,28.54022984,77.25791873,0,0,0,0,0,0,3123708,301.9230769
0,0,0,12-11-21 13:19,122.5,31,42,0,0,0,0,148,0,98726,218,68,16674,5020.5,1422.5,192,44.5,23,28.54037709,77.25763941,0,0,0,0,0,0,3123708,301.9230769
0,0,0,12-11-21 13:20,117,31,42.5,0,0,0,0,146,0,98723.5,218,67.5,16711,4993,1369,169,50,28.5,28.54050801,77.25727272,0,0,0,0,0,0,3123708,290
0,0,0,12-11-21 13:20,117,31,42,0,0,0,0,144,0,98721,218,66,16565.5,4943,1338.5,176.5,50,35,28.54110217,77.25606693,0,0,0,0,0,0,3123708,290
0,0,0,12-11-21 13:21,117.5,31,42,0,0,0,0,137.5,0,98715.5,218,65,16586.5,4975,1369,150,35.5,19,28.54158718,77.25511553,0,0,0,0,0,0,3123708,291.6666667
0,0,0,12-11-21 13:21,115,31,42,0,0,0,0,132.5,0,98726,218,67,16481,4944,1367.5,124,32.5,20,28.54203724,77.25395873,0,0,0,0,0,0,3123708,283.3333333
0,0,0,12-11-21 13:22,112,31,42,0,0,0,0,139,0,98725,218,67,16479.5,4898.5,1283,156,50.5,33.5,28.54230309,77.25353789,0,0,0,0,0,0,3123708,273.3333333
0,0,0,12-11-21 13:22,118.5,31,42,0,0,0,0,142,0,98726.5,217.5,65,16213,4907.5,1422.5,159,44,28.5,28.54238875,77.25318782,0,0,0,0,0,0,3123708,295
0,0,0,12-11-21 13:23,113.5,31,42,0,0,0,0,132,0,98721,218,63,15900,4738.5,1333.5,149,30,19.5,28.54247813,77.25271025,0,0,0,0,0,0,3123708,278.3333333
0,0,0,12-11-21 13:23,109,31,42,0,0,0,0,132.5,0,98732.5,217.5,64,15777,4758.5,1231.5,138,41,27.5,28.54324475,77.25187116,0,0,0,0,0,0,3123708,263.3333333
0,0,0,12-11-21 13:24,111,31,42,0,0,0,0,135,0,98733.5,217,63,15758.5,4669.5,1335.5,150,43,23,28.54410218,77.25116527,0,0,0,0,0,0,3123708,270
0,0,0,12-11-21 13:24,112.5,31,42,0,0,0,0,129.5,0,98724.5,218,63,15621,4669.5,1305.5,157,31.5,15,28.54482525,77.25079801,0,0,0,0,0,0,3123708,275
0,0,0,12-11-21 13:25,109.5,31,42,0,0,0,0,128.5,0,98735,217,62,15456.5,4675.5,1282,151,32.5,14.5,28.5455996,77.25035454,0,0,0,0,0,0,3123708,265
0,0,0,12-11-21 13:25,109,31,42,0,0,0,0,129.5,0,98733.5,217,61.5,15607.5,4640.5,1254,145.5,38.5,20,28.5456208,77.25034193,0,0,0,0,0,0,3123708,263.3333333
0,0,0,12-11-21 13:26,109,31,42,0,0,0,0,131.5,0,98730.5,217,59.5,15091.5,4516.5,1287,165.5,38,23,28.54612987,77.25014283,0,0,0,0,0,0,3123708,263.3333333
0,0,0,12-11-21 13:26,104.5,31,42,0,0,0,0,125.5,0,98712.5,219,60,14927,4487,1203,140,38,21,28.54758805,77.24940887,0,0,0,0,0,0,3123708,248.3333333
0,0,0,12-11-21 13:27,109.5,31,42,0,0,0,0,129.5,0,98698.5,219.5,63,15368,4621.5,1230.5,155.5,35,17,28.54828448,77.24907541,0,0,0,0,0,0,3123708,265
0,0,0,12-11-21 13:27,106.5,31,42,0,0,0,0,128,0,98671.5,222,60.5,15128.5,4545,1252,151,41,17,28.54938628,77.24857035,0,0,0,0,0,0,3123708,255
0,0,0,12-11-21 13:28,110.5,31,42,0,0,0,0,138,0,98631,225,62.5,15649,4684.5,1298,171.5,50.5,26.5,28.551263,77.24765849,0,0,0,0,0,0,3123708,268.3333333
0,0,0,12-11-21 13:28,107,31,42,0,0,0,0,129.5,0,98634,225.5,62,15344.5,4616,1204.5,150,37,18.5,28.55173283,77.24734938,0,0,0,0,0,0,3123708,256.6666667
0,0,0,12-11-21 13:29,111.5,31,42,0,0,0,0,136.5,0,98653.5,223.5,64,15900.5,4758,1292,160.5,44.5,23.5,28.55234962,77.24618541,0,0,0,0,0,0,3123708,271.6666667
0,0,0,12-11-21 13:29,113.5,31,42,0,0,0,0,134,0,98710,219,61.5,15489,4649,1314,153,37.5,17.5,28.55366971,77.24404541,0,0,0,0,0,0,3123708,278.3333333
0,0,0,12-11-21 13:30,112,31,42,0,0,0,0,133.5,0,98741,216.5,63,15558,4660.5,1292,152,41.5,20,28.55414412,77.24344925,0,0,0,0,0,0,3123708,273.3333333
0,0,0,12-11-21 13:30,118,31,42,0,0,0,0,134.5,0,98744.5,216,66,16211.5,4850.5,1385,161,30.5,12.5,28.55416962,77.24338279,0,0,0,0,0,0,3123708,293.3333333
0,0,0,12-11-21 13:31,114.5,31,42,0,0,0,0,136,0,98745,216,65,15965,4814.5,1316,158,37,21,28.55422405,77.24326934,0,0,0,0,0,0,3123708,281.6666667
0,0,0,12-11-21 13:31,106,31,42,0,0,0,0,121,0,98760.5,214.5,62.5,15279.5,4580,1267.5,126,23.5,18,28.55464575,77.24274108,0,0,0,0,0,0,3123708,253.3333333
0,0,0,12-11-21 13:32,111.5,31,42,0,0,0,0,129.5,0,98796.5,211.5,62.5,15761.5,4711.5,1265,145,33.5,14.5,28.55591313,77.24127545,0,0,0,0,0,0,3123708,271.6666667
0,0,0,12-11-21 13:32,109.5,31,42,0,0,0,0,132,0,98805.5,211,63,15435,4653.5,1277,150,42,19.5,28.55715215,77.24019686,0,0,0,0,0,0,3123708,265
0,0,0,12-11-21 13:33,109,31,42,0,0,0,0,124.5,0,98817.5,209.5,61.5,15367.5,4621,1264.5,137.5,27.5,13.5,28.5579732,77.23943941,0,0,0,0,0,0,3123708,263.3333333
0,0,0,12-11-21 13:33,111.5,31,42,0,0,0,0,135,0,98816.5,210,63.5,15831,4747,1284.5,162,44.5,26.5,28.55862322,77.23792107,0,0,0,0,0,0,3123708,271.6666667
0,0,0,12-11-21 13:34,106.5,31,42,0,0,0,0,132,0,98822.5,209,61.5,15323.5,4599.5,1215.5,160,47.5,26,28.55900567,77.23664853,0,0,0,0,0,0,3123708,255
0,0,0,12-11-21 13:34,112.5,31,42,0,0,0,0,130,0,98836,208.5,62.5,15612.5,4677.5,1289.5,145.5,31.5,17,28.55962561,77.23417192,0,0,0,0,0,0,3123708,275
